MAGs	count	percentage
GL74_DN_metabinner_13	8582.536686	3.912E-05
GL74_DN_metabinner_22	616.475469	2.80996E-06
GL74_DN_metabinner_4_sub	1576.736706	7.18692E-06
GL74_DN_metabinner_5	7261.995047	3.31009E-05
GL74_DN_metabinner_50_sub	493259.5113	0.002248325
GL74_DN_metabinner_53_sub	5123.776314	2.33547E-05
GL74_DN_metabinner_58	84061.04658	0.000383159
GL74_DN_metabinner_6	8630.121436	3.93369E-05
GL74_DN_metabinner_7	205688.0565	0.000937546
GL74_UP_concoct_102_sub	21569.05973	9.83139E-05
GL74_UP_concoct_115	39839.10443	0.000181591
GL74_UP_concoct_120_sub	15784.88688	7.19491E-05
GL74_UP_concoct_124_sub	674.067392	3.07247E-06
GL74_UP_concoct_155	45573.67001	0.000207729
GL74_UP_concoct_187_sub	1776.113608	8.0957E-06
GL74_UP_concoct_21	3075.960079	1.40205E-05
GL74_UP_concoct_263	19447.52151	8.86437E-05
GL74_UP_concoct_297_sub	192945.9745	0.000879467
GL74_UP_concoct_31_sub	2893.402274	1.31884E-05
GL74_UP_concoct_47	8362.140591	3.81155E-05
GL74_UP_concoct_66_sub	63857.64742	0.000291069
GL74_UP_metabat_107_sub	1949.44295	8.88575E-06
GL74_UP_metabat_108	4446.691523	2.02685E-05
GL74_UP_metabat_127	10452.24314	4.76424E-05
GL74_UP_metabat_154	29598.55944	0.000134913
GL74_UP_metabat_188_sub	20425.95086	9.31035E-05
GL74_UP_metabat_189	67.54136445	3.0786E-07
GL74_UP_metabat_203	3530.452712	1.60922E-05
GL74_UP_metabat_64	134025.9666	0.000610904
GL74_UP_metabinner_10_sub	1348.885767	6.14835E-06
GL74_UP_metabinner_11	3381.748679	1.54143E-05
GL74_UP_metabinner_18	12911.08156	5.885E-05
GL74_UP_metabinner_20_sub	5750.20406	2.621E-05
GL74_UP_metabinner_24_sub	2707.500147	1.23411E-05
GL74_UP_metabinner_25_sub	20799.57389	9.48065E-05
GL74_UP_metabinner_37	48586.00889	0.00022146
GL74_UP_metabinner_42	19874.86897	9.05916E-05
GL74_UP_metabinner_7	840.5107438	3.83113E-06
GL74_UP_metabinner_8	10793.6353	4.91985E-05
GL74_UP_metabinner_87_sub	7765.433195	3.53956E-05
GL75_DN_concoct_134	15040.90714	6.85579E-05
GL75_DN_concoct_2	3806.385575	1.73499E-05
GL75_DN_concoct_248	54034.74698	0.000246296
GL75_DN_concoct_31	28668.01592	0.000130672
GL75_DN_concoct_47	1445.960074	6.59083E-06
GL75_DN_concoct_75	150651.3962	0.000686684
GL75_DN_metabat_86	261.0241784	1.18977E-06
GL75_DN_metabinner_1	14808.34025	6.74979E-05
GL75_UP_concoct_106	14528.00027	6.62201E-05
GL75_UP_concoct_12	63842.64149	0.000291001
GL75_UP_concoct_133	11249.23584	5.12751E-05
GL75_UP_concoct_206	47090.96394	0.000214645
GL75_UP_concoct_210	12968.50906	5.91117E-05
GL75_UP_concoct_54	44008.506	0.000200595
GL75_UP_metabat_95_sub	59053.58745	0.000269172
GL75_UP_metabinner_27_sub	2274.971361	1.03695E-05
GL75_UP_metabinner_4_sub	26236.09917	0.000119587
GL75_UP_metabinner_8	3025.854302	1.37921E-05
GL77_DN_metabinner_2	40152.52968	0.000183019
GL79_DN_concoct_179	122617.2676	0.000558902
GL79_DN_concoct_59_sub	43666.33735	0.000199035
GL79_DN_metabat_88_sub	141133.2925	0.000643299
GL79_DN_metabinner_11_sub	6204.07948	2.82788E-05
GL79_DN_metabinner_28	3966.365201	1.80791E-05
GL79_UP_concoct_1	130185.8282	0.0005934
GL79_UP_concoct_27	6058.838124	2.76168E-05
GL79_UP_concoct_66_sub	15470.89189	7.05178E-05
GL79_UP_concoct_75	65197.22104	0.000297175
GL79_UP_metabinner_1	47104.80017	0.000214708
GL79_UP_metabinner_10	8500.735487	3.87472E-05
GL79_UP_metabinner_7	34214.12625	0.000155951
GL79_UP_metabinner_8	49663.57055	0.000226371
GL80_DN_concoct_136_sub	87308.06543	0.000397959
GL80_DN_metabinner_25_sub	19420.93044	8.85225E-05
GL80_DN_metabinner_5	4168.88212	1.90022E-05
GL80_UP_concoct_13	41576.77292	0.000189511
GL80_UP_concoct_146	10749.51872	4.89974E-05
GL80_UP_concoct_205	40418.03461	0.000184229
GL80_UP_concoct_3	36088.33493	0.000164494
GL80_UP_concoct_86	70217.839	0.00032006
GL81_UP_concoct_89	311914.125	0.001421735
GL81_UP_metabat_51	2357.753151	1.07469E-05
GL82_DN_concoct_127	8797.318008	4.0099E-05
GL82_DN_concoct_170_sub	217716.7487	0.000992374
GL82_DN_concoct_219	63750.3594	0.00029058
GL82_DN_concoct_65	362121.0483	0.001650583
GL82_DN_concoct_89_sub	39871.25779	0.000181737
GL82_DN_metabat_113	24592.12406	0.000112093
GL82_DN_metabat_121_sub	335297.6136	0.001528319
GL82_DN_metabat_42_sub	141070.7871	0.000643015
GL82_DN_metabinner_32_sub	140864.5859	0.000642075
GL82_DN_metabinner_42_sub	2986.543845	1.3613E-05
GL82_UP_concoct_14	131346.7136	0.000598691
GL82_UP_concoct_151	33558.39789	0.000152962
GL82_UP_concoct_180_sub	218457.7221	0.000995752
GL82_UP_concoct_189_sub	122611.7454	0.000558876
GL82_UP_concoct_81	491102.5993	0.002238494
GL82_UP_concoct_82	205661.6285	0.000937426
GL82_UP_concoct_91	32349.03393	0.00014745
GL82_UP_concoct_93	163140.7041	0.000743611
GL82_UP_metabat_7	1464.049581	6.67328E-06
GL82_UP_metabinner_14_sub	5948.216983	2.71126E-05
GL82_UP_metabinner_2_sub	99745.63357	0.00045465
GL82_UP_metabinner_20_sub	10045.20047	4.5787E-05
GL82_UP_metabinner_7	8936.113118	4.07317E-05
GL85_DN_concoct_0_sub	32935.92315	0.000150125
GL85_DN_concoct_11	47632.96026	0.000217116
GL85_DN_concoct_146_sub	23558.13296	0.00010738
GL85_DN_concoct_172	187102.2249	0.00085283
GL85_DN_concoct_174_sub	18352.95205	8.36546E-05
GL85_DN_concoct_176_sub	218791.5826	0.000997274
GL85_DN_concoct_207	19888.52692	9.06539E-05
GL85_DN_concoct_211_sub	4422.246546	2.0157E-05
GL85_DN_concoct_218	17375.88939	7.9201E-05
GL85_DN_concoct_230	19025.73149	8.67212E-05
GL85_DN_concoct_3	6699.944601	3.0539E-05
GL85_DN_concoct_37	14909.33796	6.79582E-05
GL85_DN_concoct_39	2981.053287	1.35879E-05
GL85_DN_concoct_86	4368.483404	1.9912E-05
GL85_DN_metabat_129_sub	23809.22411	0.000108525
GL85_DN_metabat_141	9080.490189	4.13898E-05
GL85_DN_metabat_19_sub	40984.36311	0.000186811
GL85_DN_metabat_26	157174.5644	0.000716417
GL85_DN_metabat_86	12485.01906	5.69079E-05
GL85_DN_metabinner_10	55382.52037	0.000252439
GL85_DN_metabinner_15	787.3718851	3.58892E-06
GL85_DN_metabinner_16	7426.933214	3.38527E-05
GL85_DN_metabinner_2	18665.71188	8.50801E-05
GL85_DN_metabinner_41_sub	4798.935955	2.1874E-05
GL85_DN_metabinner_5	21511.78958	9.80529E-05
GL85_DN_metabinner_53	680.1024332	3.09997E-06
GL85_UP_concoct_103	27260.66221	0.000124257
GL85_UP_concoct_105_sub	49270.8421	0.000224581
GL85_UP_concoct_110	199495.4952	0.00090932
GL85_UP_concoct_158	12430.32822	5.66587E-05
GL85_UP_concoct_164	11613.42624	5.29351E-05
GL85_UP_concoct_166	199110.1946	0.000907564
GL85_UP_concoct_189_sub	35109.50645	0.000160033
GL85_UP_concoct_211	29679.04236	0.00013528
GL85_UP_concoct_215_sub	5625.664337	2.56423E-05
GL85_UP_concoct_52	14788.48944	6.74074E-05
GL85_UP_concoct_71	16886.87846	7.69721E-05
GL85_UP_concoct_74	25364.91482	0.000115616
GL85_UP_metabat_129	68325.66147	0.000311435
GL85_UP_metabat_142	11429.62491	5.20974E-05
GL85_UP_metabat_21_sub	135721.8087	0.000618633
GL85_UP_metabat_97_sub	14816.22024	6.75338E-05
GL85_UP_metabinner_10_sub	56949.64101	0.000259582
GL85_UP_metabinner_2	25543.2571	0.000116429
GL85_UP_metabinner_48	18847.44248	8.59085E-05
GL86_DN_concoct_157	125308.4453	0.000571168
GL86_DN_concoct_6_sub	2578.446448	1.17528E-05
GL86_DN_metabat_16_sub	122324.4379	0.000557567
GL86_UP_concoct_125	39401.90512	0.000179598
GL86_UP_concoct_8	6027.433637	2.74736E-05
GL88_DN_concoct_77	12199.62138	5.56071E-05
GL88_DN_concoct_96_sub	24354.42744	0.00011101
GL88_DN_metabat_77	394096.8317	0.001796332
GL88_DN_metabinner_11	31839.27955	0.000145127
GL88_DN_metabinner_4	19089.30355	8.70109E-05
GL88_UP_metabat_31_sub	32647.6141	0.000148811
GL88_UP_metabat_53	8661.712001	3.94809E-05
GL90_DN_concoct_106	14608.68365	6.65878E-05
GL90_DN_metabat_18_sub	9046.001098	4.12326E-05
GL90_DN_metabat_74	169985.4448	0.00077481
GL90_DN_metabinner_6	2027.883731	9.24329E-06
GL90_UP_concoct_10	42641.12044	0.000194362
GL90_UP_concoct_194	14142.16451	6.44614E-05
GL90_UP_concoct_198	6948.775782	3.16732E-05
GL90_UP_metabinner_12_sub	13940.90464	6.3544E-05
GL90_UP_metabinner_2	13433.8793	6.12329E-05
GL90_UP_metabinner_46	94280.96617	0.000429742
GL90_UP_metabinner_5	14223.27354	6.48311E-05
GL91_DN_concoct_57	7377.962432	3.36295E-05
GL91_DN_metabinner_18	40182.21931	0.000183155
GL91_DN_metabinner_3	6909.265169	3.14931E-05
GL91_DN_metabinner_8_sub	36226.34261	0.000165123
GL91_UP_concoct_143	36301.92377	0.000165468
GL91_UP_metabat_169	11593.82773	5.28458E-05
GL91_UP_metabinner_10	24647.81652	0.000112347
GL92_DN_concoct_144	145845.2706	0.000664777
GL92_DN_concoct_150_sub	10476.53544	4.77531E-05
GL92_DN_metabat_77_sub	26827.82086	0.000122284
GL92_DN_metabat_85_sub	61902.69779	0.000282159
GL92_DN_metabinner_6	11633.38367	5.30261E-05
GL92_UP_concoct_102	17386.56383	7.92497E-05
GL92_UP_concoct_17_sub	30406.23037	0.000138595
GL92_UP_concoct_173	3137.541192	1.43012E-05
GL92_UP_concoct_255	18757.93466	8.55005E-05
GL92_UP_concoct_44_sub	79293.3793	0.000361427
GL92_UP_concoct_46_sub	940582.8153	0.004287269
GL92_UP_concoct_71	4176.305936	1.9036E-05
GL92_UP_metabat_154	55099.78078	0.00025115
GL92_UP_metabat_68	374298.1346	0.001706088
GL92_UP_metabinner_3	3892.917537	1.77443E-05
GL92_UP_metabinner_4_sub	32356.93989	0.000147486
GL92_UP_metabinner_9_sub	8608.350889	3.92377E-05
GL93_DN_concoct_103_sub	53063.20598	0.000241867
GL93_DN_concoct_143	33395.9935	0.000152222
GL93_DN_concoct_150	102167.5804	0.00046569
GL93_DN_concoct_26	210508.3526	0.000959518
GL93_DN_concoct_43	4899.260991	2.23313E-05
GL93_DN_concoct_93	81891.406	0.000373269
GL93_DN_metabat_44_sub	125035.9881	0.000569926
GL93_DN_metabat_54_sub	41025.24464	0.000186997
GL93_DN_metabat_55	27248.17663	0.0001242
GL93_DN_metabinner_11_sub	47561.35846	0.000216789
GL93_DN_metabinner_15	502661.5733	0.002291181
GL93_DN_metabinner_17	18848.63366	8.59139E-05
GL93_DN_metabinner_2	8346.458841	3.8044E-05
GL93_UP_concoct_124	37665.47673	0.000171683
GL93_UP_concoct_135	812940.6837	0.003705464
GL93_UP_concoct_182	22438.009	0.000102275
GL93_UP_concoct_187	96060.08887	0.000437851
GL93_UP_concoct_19_sub	41803.78399	0.000190546
GL93_UP_concoct_237_sub	16840.43084	7.67603E-05
GL93_UP_concoct_250	71055.62352	0.000323879
GL93_UP_concoct_265	98412.33717	0.000448573
GL93_UP_concoct_270_sub	31506.07998	0.000143608
GL93_UP_concoct_4	17303.28505	7.88701E-05
GL93_UP_concoct_57_sub	14968.79941	6.82293E-05
GL93_UP_concoct_71_sub	19700.13233	8.97951E-05
GL93_UP_concoct_86	22171.97835	0.000101062
GL93_UP_concoct_99	234428.2371	0.001068547
GL93_UP_metabat_12	34146.46546	0.000155643
GL93_UP_metabat_156	4398.635757	2.00494E-05
GL93_UP_metabat_23	97427.1483	0.000444083
GL93_UP_metabat_6_sub	92481.0663	0.000421538
GL93_UP_metabinner_28_sub	7771.028854	3.54211E-05
GL93_UP_metabinner_34_sub	52877.10757	0.000241019
GL93_UP_metabinner_38_sub	22463.83835	0.000102392
GL93_UP_metabinner_59_sub	16051.06367	7.31623E-05
GL94_DN_concoct_164	97365.98242	0.000443804
GL94_DN_concoct_230	7839.42432	3.57329E-05
GL94_DN_concoct_89	148201.9625	0.000675519
GL94_DN_concoct_97_sub	7396.124449	3.37123E-05
GL94_DN_metabat_15	162.0561155	7.38668E-07
GL94_DN_metabinner_14	4036.830987	1.84003E-05
GL94_DN_metabinner_20	7694.75557	3.50735E-05
GL94_DN_metabinner_21	2529.614906	1.15302E-05
GL94_DN_metabinner_22_sub	107955.3004	0.000492071
GL94_DN_metabinner_27	34088.00445	0.000155376
GL94_UP_concoct_117	23724.74751	0.00010814
GL94_UP_concoct_149	17971.04143	8.19138E-05
GL94_UP_concoct_2_sub	107507.0095	0.000490028
GL94_UP_concoct_201_sub	7166.051445	3.26636E-05
GL94_UP_concoct_236	45743.11202	0.000208502
GL94_UP_concoct_244_sub	9510.026332	4.33476E-05
GL94_UP_concoct_254	20561.30152	9.37204E-05
GL94_UP_concoct_54	26594.16818	0.000121219
GL94_UP_concoct_84	58846.86896	0.00026823
GL94_UP_metabat_141	150804.1213	0.00068738
GL94_UP_metabat_21	2217.407279	1.01072E-05
GL94_UP_metabinner_1	9120.233296	4.15709E-05
GL94_UP_metabinner_18	27358.60727	0.000124703
GL94_UP_metabinner_3	22492.82192	0.000102524
GL94_UP_metabinner_30_sub	9481.958504	4.32197E-05
GL94_UP_metabinner_44	3632.926192	1.65592E-05
GL94_UP_metabinner_55_sub	104110.2782	0.000474545
GL94_UP_metabinner_9	9437.165939	4.30155E-05
GL95_DN_concoct_112	8457.396681	3.85496E-05
GL95_DN_concoct_12_sub	10583.15386	4.82391E-05
GL95_DN_concoct_183	576105.047	0.002625943
GL95_DN_metabat_18	48781.10825	0.000222349
GL95_UP_concoct_109_sub	72956.03278	0.000332541
GL95_UP_concoct_160	167706.0861	0.000764421
GL95_UP_concoct_247	59833.82629	0.000272728
GL95_UP_concoct_37	43295.16305	0.000197344
GL95_UP_concoct_7	66279.43957	0.000302108
GL95_UP_concoct_70_sub	238510.8199	0.001087156
GL95_UP_concoct_73_sub	245641.4526	0.001119658
GL95_UP_metabat_143	92157.21504	0.000420062
GL95_UP_metabat_47	365299.5695	0.001665071
GL95_UP_metabat_55_sub	77020.55795	0.000351067
GL95_UP_metabinner_1	8301.71389	3.784E-05
GL95_UP_metabinner_14	29277.83607	0.000133451
GL95_UP_metabinner_16	20137.58664	9.17891E-05
GL95_UP_metabinner_37	95886.85461	0.000437062
GL95_UP_metabinner_8	22538.74141	0.000102734
GL96_DN_concoct_71	22110.8332	0.000100783
GL96_DN_metabinner_2	28244.03134	0.000128739
GL96_DN_metabinner_9_sub	14338.12724	6.53546E-05
GL96_UP_concoct_150	102442.7938	0.000466944
GL96_UP_concoct_23	11082.87496	5.05168E-05
GL96_UP_concoct_44	7464.49772	3.40239E-05
GL96_UP_metabat_10_sub	251815.8922	0.001147802
GL97_DN_concoct_123	118131.5871	0.000538455
GL97_DN_concoct_170	118789.7567	0.000541455
GL97_DN_concoct_74_sub	82616.96472	0.000376576
GL97_DN_metabinner_14_sub	34260.03349	0.000156161
GL97_DN_metabinner_3	629.029072	2.86718E-06
GL97_DN_metabinner_30_sub	5278.711046	2.40609E-05
GL97_DN_metabinner_5_sub	23084.85207	0.000105223
GL97_DN_metabinner_6_sub	7803.399476	3.55687E-05
GL97_UP_metabat_16	8205.136235	3.73998E-05
GL97_UP_metabat_24_sub	24285.71548	0.000110697
GL97_UP_metabat_53_sub	49443.66905	0.000225369
GL97_UP_metabat_92	2774.315899	1.26456E-05
GL97_UP_metabinner_1	6873.076588	3.13282E-05
GL97_UP_metabinner_3	1680.296561	7.65896E-06
GL98_DN_concoct_111	3816.199211	1.73946E-05
GL98_DN_concoct_155	234860.7443	0.001070518
GL98_DN_concoct_206	209384.0338	0.000954393
GL98_DN_metabat_112	13856.92234	6.31612E-05
GL98_DN_metabinner_26	39633.28227	0.000180652
GL98_UP_concoct_145_sub	27561.85222	0.00012563
GL98_UP_concoct_6_sub	16088.32871	7.33322E-05
GL98_UP_concoct_80	3934.885995	1.79356E-05
GL98_UP_metabat_4	84421.96415	0.000384804
GL98_UP_metabinner_1	135117.8612	0.00061588
GL98_UP_metabinner_10	23315.71541	0.000106275
GL98_UP_metabinner_11	2124.109457	9.6819E-06
GL98_UP_metabinner_12	4004.493813	1.82529E-05
GL98_UP_metabinner_31_sub	13133.91152	5.98657E-05
GL98_UP_metabinner_63	36861.04152	0.000168016
GL98_UP_metabinner_7	21115.68523	9.62474E-05
GL98_UP_metabinner_9	3608.978378	1.64501E-05
GL99_DN_concoct_155_sub	78069.51696	0.000355849
GL99_DN_concoct_175	21135.12713	9.6336E-05
GL99_DN_concoct_236_sub	44625.2198	0.000203406
GL99_DN_concoct_74	40278.54815	0.000183594
GL99_DN_concoct_86	7120.123021	3.24542E-05
GL99_DN_metabat_17	41777.59733	0.000190426
GL99_UP_concoct_123	5471.950671	2.49417E-05
GL99_UP_concoct_160	29249.70423	0.000133323
GL99_UP_concoct_187	83430.80784	0.000380286
GL99_UP_concoct_70	60160.20223	0.000274216
GL99_UP_metabat_4	497388.3534	0.002267145
GL99_UP_metabat_52_sub	123581.4154	0.000563296
GL99_UP_metabat_63	10140.97672	4.62236E-05
GL99_UP_metabinner_20	117633.7479	0.000536186
GLR1_GL5_UP_1_concoct_72_sub	42265.09634	0.000192648
GLR17_GL16_UP_1_metabinner_1	45781.23317	0.000208675
GLR18_GL16_UP_2_concoct_108	3334.96032	1.52011E-05
GLR18_GL16_UP_2_concoct_42	18969.7757	8.64661E-05
GLR19_GL16_UP_3_concoct_63	13735.00195	6.26055E-05
GLR2_GL5_UP_2_concoct_31	3523.529415	1.60606E-05
GLR2_GL5_UP_2_metabat_31	8089.773833	3.6874E-05
GLR2_GL5_UP_2_metabat_66_sub	10963.66894	4.99735E-05
GLR2_GL5_UP_2_metabinner_4	3455.328342	1.57497E-05
GLR20_GL16_DN_1_concoct_1_sub	2914.242369	1.32834E-05
GLR20_GL16_DN_1_concoct_106	79726.8799	0.000363403
GLR20_GL16_DN_1_concoct_109	4788.368686	2.18259E-05
GLR20_GL16_DN_1_concoct_119	5357.230164	2.44188E-05
GLR20_GL16_DN_1_concoct_28	3631.13286	1.65511E-05
GLR20_GL16_DN_1_concoct_44	37032.68186	0.000168799
GLR20_GL16_DN_1_metabinner_7	1188.029223	5.41515E-06
GLR21_GL16_DN_2_concoct_140	12695.68804	5.78682E-05
GLR21_GL16_DN_2_concoct_147_sub	14831.43122	6.76031E-05
GLR21_GL16_DN_2_concoct_7	139611.6479	0.000636364
GLR21_GL16_DN_2_metabat_2	12061.24105	5.49763E-05
GLR21_GL16_DN_2_metabat_58	2860.128088	1.30367E-05
GLR21_GL16_DN_2_metabinner_3	6922.69298	3.15543E-05
GLR22_GL16_DN_3_concoct_116	45038.0336	0.000205288
GLR22_GL16_DN_3_concoct_51	489285.9026	0.002230213
GLR3_GL5_UP_3_concoct_104	15021.40792	6.84691E-05
GLR3_GL5_UP_3_concoct_19	55005.1923	0.000250719
GLR3_GL5_UP_3_concoct_4	27478.319	0.000125249
GLR56_GL46_UP_1_metabat_13	61283.22736	0.000279335
GLR56_GL46_UP_1_metabinner_1_sub	63654.66274	0.000290144
GLR56_GL46_UP_1_metabinner_3	7076.379305	3.22548E-05
GLR56_GL46_UP_1_metabinner_5_sub	1353.062509	6.16739E-06
GLR58_GL46_UP_3_metabat_15	21906.67167	9.98528E-05
GLR59_GL47_UP_1_metabinner_7	38521.01076	0.000175583
GLR68_GL53_UP_2_concoct_114	11610.44941	5.29216E-05
GLR68_GL53_UP_2_concoct_149	15742.27171	7.17548E-05
GLR68_GL53_UP_2_concoct_156	11685.8834	5.32654E-05
GLR68_GL53_UP_2_concoct_172	575.017008	2.62098E-06
GLR68_GL53_UP_2_concoct_41	310.1667792	1.41377E-06
GLR68_GL53_UP_2_concoct_54_sub	26581.87829	0.000121163
GLR68_GL53_UP_2_concoct_68	2743.903664	1.2507E-05
GLR68_GL53_UP_2_metabat_13_sub	5781.282157	2.63517E-05
GLR68_GL53_UP_2_metabat_26	11.74453721	5.35328E-08
GLR68_GL53_UP_2_metabat_54	23482.49086	0.000107036
GLR68_GL53_UP_2_metabat_7_sub	12751.06772	5.81206E-05
GLR68_GL53_UP_2_metabinner_1	322.097337	1.46815E-06
GLR68_GL53_UP_2_metabinner_5	2192.051591	9.99159E-06
GLR80_GL56_UP_1_concoct_13_sub	52772.95668	0.000240544
GLR80_GL56_UP_1_concoct_157_sub	13998.95035	6.38086E-05
GLR80_GL56_UP_1_concoct_19	5694.371639	2.59555E-05
GLR80_GL56_UP_1_concoct_22	674949.8042	0.003076488
GLR80_GL56_UP_1_concoct_43	14724.08052	6.71138E-05
GLR80_GL56_UP_1_concoct_68	8999.113336	4.10188E-05
GLR80_GL56_UP_1_concoct_69	32903.21858	0.000149976
GLR80_GL56_UP_1_concoct_80	4835.086269	2.20388E-05
GLR80_GL56_UP_1_concoct_81	2591.253781	1.18112E-05
GLR80_GL56_UP_1_concoct_93_sub	20271.28134	9.23985E-05
GLR80_GL56_UP_1_metabat_21	122791.1471	0.000559694
GLR80_GL56_UP_1_metabat_48	5955.767285	2.7147E-05
GLR80_GL56_UP_1_metabinner_11	6348.258475	2.8936E-05
GLR80_GL56_UP_1_metabinner_9	2800.653287	1.27657E-05
GLR81_GL56_UP_2_concoct_103	16302.44289	7.43081E-05
GLR81_GL56_UP_2_concoct_25_sub	79336.19856	0.000361622
GLR81_GL56_UP_2_concoct_51	12275.55853	5.59532E-05
GLR81_GL56_UP_2_concoct_72	35903.71264	0.000163653
GLR81_GL56_UP_2_concoct_90	57338.7353	0.000261356
GLR81_GL56_UP_2_concoct_94	30397.76533	0.000138556
GLR81_GL56_UP_2_metabat_14	7284.176763	3.3202E-05
GLR81_GL56_UP_2_metabat_29	20761.38457	9.46324E-05
GLR81_GL56_UP_2_metabinner_1	7629.915922	3.47779E-05
GLR81_GL56_UP_2_metabinner_13	9631.243928	4.39002E-05
GLR81_GL56_UP_2_metabinner_14	18799.10557	8.56882E-05
